0.0001365,-0.00023275,-0.00028075,-0.000293,-7.63E-05,-0.0003265,-0.00018875,-2.00E-05,-3.48E-05,0.00020475,0.00040125,-0.00013575,0.0002275,8.15E-05,-0.00018425,-0.00049025,-1.08E-05,0.0001265,-0.00035675
0.000108,-0.000263,-0.000298,-0.000333,-9.43E-05,-0.00032625,-0.00021975,-5.08E-05,-6.68E-05,0.00017175,0.0003625,-0.0002155,0.00019425,4.98E-05,-0.0002165,-0.0005255,-4.58E-05,9.60E-05,-0.000387
7.58E-05,-0.0002865,-0.00031375,-0.000336,-0.000117,-0.0003495,-0.00026325,-6.70E-05,-9.35E-05,0.00014525,0.00033725,-0.00017775,0.000172,2.10E-05,-0.00024825,-0.0005575,-7.73E-05,6.88E-05,-0.00041575
8.48E-05,-0.00027875,-0.00030125,-0.000321,-0.00011475,-0.0003575,-0.00022675,-5.10E-05,-7.23E-05,0.00016125,0.00035225,-0.000168,0.0001825,3.53E-05,-0.00023425,-0.000539,-5.43E-05,8.88E-05,-0.000399
0.00012225,-0.000254,-0.0002685,-0.000328,-0.00010125,-0.00031825,-0.00018875,-1.35E-05,-4.63E-05,0.000187,0.000377,-0.0001395,0.00021725,6.70E-05,-0.000205,-0.00050825,-2.48E-05,0.000121,-0.00036625
0.0001335,-0.0002435,-0.00026025,-0.0003155,-8.75E-05,-0.000316,-0.0001925,-2.93E-05,-4.10E-05,0.00019225,0.00037875,-0.000154,0.0002235,7.13E-05,-0.000201,-0.0005065,-2.45E-05,0.000123,-0.00036625
0.0001245,-0.0002625,-0.000281,-0.000333,-9.30E-05,-0.00032325,-0.00020775,-5.30E-05,-6.48E-05,0.00016975,0.00035625,-0.00017025,0.00020525,4.30E-05,-0.0002255,-0.00053325,-5.10E-05,9.15E-05,-0.0003985
8.08E-05,-0.0002895,-0.00032275,-0.000349,-0.00012225,-0.00035225,-0.00024325,-6.88E-05,-9.55E-05,0.00014225,0.00032975,-0.00018525,0.0001665,1.38E-05,-0.00025375,-0.000559,-7.53E-05,6.38E-05,-0.00042575
7.70E-05,-0.00027725,-0.00030525,-0.00034,-0.000122,-0.00036725,-0.00023425,-0.000109,-7.63E-05,0.0001585,0.000351,-0.000131,0.0001855,3.60E-05,-0.00023575,-0.00054025,-5.80E-05,7.93E-05,-0.0004085
0.00012625,-0.00024775,-0.00027325,-0.00031475,-0.0001045,-0.00032425,-0.000207,2.00E-06,-4.48E-05,0.0001885,0.0003775,-0.000175,0.0002235,6.43E-05,-0.000205,-0.00050925,-2.48E-05,0.00011225,-0.00037575
0.00013,-0.00024875,-0.0002795,-0.000304,-8.85E-05,-0.00031925,-0.0001875,-3.48E-05,-4.15E-05,0.00019475,0.00038075,-0.000131,0.000221,7.13E-05,-0.00019725,-0.00050625,-2.38E-05,0.00011375,-0.00037625
0.0001155,-0.0002655,-0.0003035,-0.00033925,-9.90E-05,-0.00034125,-0.00021725,-4.65E-05,-6.83E-05,0.0001715,0.000361,-0.00017175,0.00018625,4.30E-05,-0.00022125,-0.0005295,-4.73E-05,8.28E-05,-0.00040625
9.00E-05,-0.00028225,-0.00033975,-0.0003585,-0.00012125,-0.00035975,-0.000246,-0.00013075,-8.90E-05,0.00014575,0.00032875,-0.00018575,0.00015425,1.38E-05,-0.0002495,-0.00055925,-8.65E-05,5.45E-05,-0.000435
9.65E-05,-0.00028,-0.0003135,-0.000363,-0.00012725,-0.00036425,-0.000239,-8.63E-05,-8.23E-05,0.000153,0.0003385,-0.000226,0.00016575,1.95E-05,-0.00024325,-0.000547,-6.83E-05,5.93E-05,-0.00042475
0.00010975,-0.00024775,-0.00027175,-0.000322,-0.0001,-0.00031925,-0.00020025,-1.00E-05,-4.30E-05,0.00018925,0.00037675,-0.0001565,0.0001965,5.48E-05,-0.00020825,-0.000508,-2.83E-05,0.00010075,-0.00038625
0.00013075,-0.0002345,-0.00026725,-0.00030925,-8.28E-05,-0.00031925,-0.00019425,9.75E-06,-4.58E-05,0.00019175,0.0003885,-0.000132,0.00020175,5.45E-05,-0.00020625,-0.00050575,-2.88E-05,9.38E-05,-0.000383
0.0001065,-0.000259,-0.00028775,-0.0003255,-9.08E-05,-0.00034475,-0.0002175,-3.30E-05,-6.75E-05,0.000166,0.00034825,-0.0001665,0.000193,3.50E-05,-0.00023,-0.000532,-5.48E-05,7.35E-05,-0.000407
7.75E-05,-0.00028275,-0.000316,-0.00033825,-0.000108,-0.00034975,-0.00024875,-9.78E-05,-8.55E-05,0.00014825,0.0003425,-0.00016,0.00015375,1.58E-05,-0.000249,-0.0005495,-7.33E-05,5.55E-05,-0.00042425
9.55E-05,-0.0002685,-0.00029775,-0.00033125,-0.000113,-0.00032925,-0.000224,-7.55E-05,-7.03E-05,0.0001625,0.00035425,-0.00018375,0.00018475,3.98E-05,-0.00023,-0.00052875,-5.08E-05,8.15E-05,-0.0004025
0.00013425,-0.00023725,-0.0002775,-0.00031525,-8.53E-05,-0.000301,-0.00018625,-8.78E-05,-1.90E-05,0.0002,0.0003915,-0.0001095,0.00022975,8.30E-05,-0.00019275,-0.000494,-1.88E-05,0.0001165,-0.0003665
0.000143,-0.00022425,-0.00026275,-0.0003205,-7.90E-05,-0.000304,-0.00018025,1.15E-05,-4.90E-05,0.00019775,0.00039175,-0.00013475,0.000221,7.70E-05,-0.00019025,-0.00048875,-9.50E-06,0.00012125,-0.00036425
0.00012925,-0.0002455,-0.000293,-0.000314,-7.93E-05,-0.000307,-0.000203,-4.65E-05,-5.33E-05,0.00018225,0.000376,-0.0001565,0.0002,5.90E-05,-0.0002075,-0.000508,-3.68E-05,0.0001,-0.00038325
8.90E-05,-0.00027625,-0.00033325,-0.00037175,-0.0001175,-0.0003415,-0.00023325,-5.23E-05,-0.0001005,0.00014225,0.00034125,-0.0002005,0.00016175,1.78E-05,-0.00024775,-0.00054375,-7.40E-05,6.13E-05,-0.00042325
9.65E-05,-0.00026725,-0.00030975,-0.0003385,-0.00011175,-0.00033775,-0.000213,-6.50E-05,-7.18E-05,0.000159,0.000359,-0.00017325,0.0001895,4.03E-05,-0.00022875,-0.00052475,-5.40E-05,8.23E-05,-0.00040175
0.0001175,-0.00024675,-0.00027125,-0.00032575,-9.88E-05,-0.00031325,-0.0001935,-2.50E-07,-4.78E-05,0.00018575,0.0003865,-0.0001415,0.0002185,6.68E-05,-0.00020375,-0.00049675,-2.40E-05,0.00010875,-0.00037275
0.00013425,-0.00023175,-0.00026475,-0.000302,-7.95E-05,-0.0003005,-0.0001755,-5.25E-06,-3.60E-05,0.00019525,0.00039725,-0.00010475,0.000224,7.60E-05,-0.0001925,-0.00048675,-1.23E-05,0.000119,-0.000361
0.00011475,-0.00025775,-0.00029175,-0.0003255,-9.33E-05,-0.00032775,-0.0002185,-5.65E-05,-6.38E-05,0.00016675,0.00036625,-0.000158,0.00019925,4.93E-05,-0.000219,-0.000513,-3.53E-05,8.83E-05,-0.0003905
9.13E-05,-0.00028125,-0.00031375,-0.00034525,-0.000116,-0.00034725,-0.00024025,-8.35E-05,-8.78E-05,0.0001425,0.000342,-0.0001925,0.00016425,2.23E-05,-0.000243,-0.000538,-6.18E-05,6.43E-05,-0.0004155
8.80E-05,-0.00027075,-0.000296,-0.0003275,-0.000117,-0.00034525,-0.0002165,-0.000102,-6.43E-05,0.000158,0.0003505,-0.00016175,0.00019925,4.45E-05,-0.000227,-0.000523,-5.05E-05,8.15E-05,-0.00039925
0.0001205,-0.00024,-0.0002695,-0.0003205,-9.63E-05,-0.00032175,-0.00018425,-1.50E-05,-4.33E-05,0.00018875,0.00038075,-0.0001525,0.00020875,6.90E-05,-0.0001975,-0.0004945,-1.83E-05,0.0001125,-0.000367
0.00012675,-0.000224,-0.000265,-0.00028825,-7.05E-05,-0.00029525,-0.00018025,-2.68E-05,-2.93E-05,0.00020725,0.0003985,-0.0001595,0.00022775,8.15E-05,-0.0001795,-0.00047375,1.03E-05,0.000123,-0.00035475
0.0001235,-0.00024525,-0.00029475,-0.0003235,-8.40E-05,-0.000325,-0.000198,-2.80E-05,-6.70E-05,0.000176,0.0003705,-0.00011725,0.00018225,4.30E-05,-0.00021525,-0.00051675,-5.10E-05,8.68E-05,-0.000395
9.08E-05,-0.0002735,-0.00032875,-0.00031,-0.000102,-0.00033225,-0.0002305,-0.000116,-8.25E-05,0.000155,0.00035125,-0.00019225,0.00016575,2.08E-05,-0.00023525,-0.00053325,-6.20E-05,6.18E-05,-0.000417
9.08E-05,-0.00026425,-0.000305,-0.00032225,-0.00010275,-0.00032125,-0.0002075,-7.78E-05,-7.53E-05,0.000171,0.00037525,-0.0001015,0.00016175,3.13E-05,-0.000221,-0.00051175,-3.88E-05,7.58E-05,-0.000398
0.00012425,-0.000238,-0.00027925,-0.0003205,-8.65E-05,-0.000295,-0.00018125,-3.78E-05,-4.75E-05,0.0001975,0.00039875,-0.000142,0.00019525,5.75E-05,-0.000196,-0.000484,-1.25E-05,0.000104,-0.0003705
0.00014325,-0.00022125,-0.00025225,-0.0002915,-5.83E-05,-0.000277,-0.0001785,-3.38E-05,-2.40E-05,0.00021825,0.0004255,-0.0001225,0.00021125,7.33E-05,-0.0001785,-0.00046475,-6.25E-06,0.0001155,-0.0003595
0.0001195,-0.0002395,-0.000294,-0.00031675,-7.45E-05,-0.0003125,-0.0002035,-5.00E-05,-6.28E-05,0.000187,0.0003865,-0.00015725,0.0001725,3.60E-05,-0.00021175,-0.000503,-3.98E-05,8.10E-05,-0.00039425
9.33E-05,-0.00026675,-0.0003065,-0.0003395,-9.75E-05,-0.000333,-0.00021975,-8.83E-05,-8.50E-05,0.00016225,0.00036125,-0.00014275,0.000172,1.90E-05,-0.00023525,-0.00052825,-6.78E-05,6.03E-05,-0.00041875
9.48E-05,-0.000256,-0.00030175,-0.00033275,-0.0001005,-0.00032225,-0.00021425,-5.48E-05,-7.98E-05,0.00016925,0.000365,-0.00016375,0.0001755,2.80E-05,-0.000227,-0.00051925,-5.30E-05,7.18E-05,-0.00040625
0.0001345,-0.00022625,-0.0002715,-0.0002965,-8.10E-05,-0.00029475,-0.00018025,-2.00E-06,-4.83E-05,0.0002015,0.00039575,-0.00014075,0.00021625,6.93E-05,-0.000191,-0.00048375,-1.78E-05,0.00011225,-0.00036825
0.00012025,-0.00021825,-0.0002635,-0.00030325,-6.68E-05,-0.00031075,-0.0001785,-1.75E-06,-3.78E-05,0.00020725,0.0003975,-0.00014425,0.00022175,7.48E-05,-0.0001825,-0.00048,-1.53E-05,0.00011675,-0.000361
0.0001205,-0.00023975,-0.00029025,-0.00031,-7.63E-05,-0.00031125,-0.000229,-8.10E-05,-6.93E-05,0.00018025,0.00036975,-0.00015625,0.0001855,4.50E-05,-0.0002085,-0.00050625,-4.18E-05,9.43E-05,-0.000388
9.13E-05,-0.00026725,-0.00031725,-0.00034725,-0.0001025,-0.00032825,-0.0002365,-8.43E-05,-9.68E-05,0.00014975,0.00033625,-0.0001965,0.000161,1.33E-05,-0.00023925,-0.00053525,-6.60E-05,5.13E-05,-0.0004165
9.50E-05,-0.000259,-0.00030725,-0.000339,-0.000111,-0.00032975,-0.00021875,-5.75E-05,-9.20E-05,0.000158,0.00035375,-0.00020675,0.0001595,2.10E-05,-0.0002305,-0.00052275,-5.55E-05,6.75E-05,-0.00040525
0.0001185,-0.00023775,-0.000278,-0.00031325,-9.18E-05,-0.00030875,-0.000186,-4.43E-05,-6.05E-05,0.000187,0.00037725,-0.00013925,0.00020875,5.88E-05,-0.000198,-0.000493,-2.48E-05,0.00010275,-0.0003705
0.000113,-0.000222,-0.0002765,-0.00027725,-7.15E-05,-0.0002925,-0.000173,-4.80E-05,-4.28E-05,0.00020275,0.0003945,-0.000122,0.00021925,7.20E-05,-0.000183,-0.0004785,-1.00E-06,0.0001175,-0.00035825
0.0001095,-0.000257,-0.00030225,-0.0003325,-8.95E-05,-0.00031575,-0.000205,-8.65E-05,-7.90E-05,0.00016925,0.000359,-0.00016725,0.0001855,3.85E-05,-0.00021675,-0.000515,-4.43E-05,8.03E-05,-0.000395
0.000101,-0.00027825,-0.000336,-0.000348,-0.000107,-0.00032725,-0.000224,-7.38E-05,-9.95E-05,0.0001505,0.00034725,-0.000189,0.0001495,1.93E-05,-0.000233,-0.000525,-4.78E-05,6.90E-05,-0.00040575
9.60E-05,-0.0002685,-0.00029825,-0.0003595,-0.00011475,-0.00033475,-0.00021825,-0.00015275,-7.88E-05,0.000158,0.000353,-0.0001555,0.00017475,3.85E-05,-0.00022225,-0.00051225,-4.18E-05,8.38E-05,-0.00039325
0.0001175,-0.00024275,-0.00028175,-0.000333,-0.00010075,-0.0003105,-0.00018125,-6.30E-05,-5.83E-05,0.0001845,0.000382,-0.0001545,0.00020775,6.73E-05,-0.0001935,-0.0004785,-2.75E-06,0.000121,-0.000358
0.000128,-0.0002315,-0.00026275,-0.00031075,-7.85E-05,-0.00029475,-0.00018025,-1.75E-06,-5.20E-05,0.00019775,0.00039325,-8.85E-05,0.00022,7.53E-05,-0.000182,-0.00046725,0,0.0001255,-0.00034875
0.0001085,-0.000246,-0.00029825,-0.00031625,-8.53E-05,-0.000316,-0.0002045,-7.10E-05,-7.05E-05,0.0001735,0.00036775,-0.0001515,0.0001885,5.13E-05,-0.0002075,-0.00049375,-1.65E-05,9.83E-05,-0.0003785
8.13E-05,-0.000275,-0.00032325,-0.0003465,-0.0001115,-0.000341,-0.000236,-5.18E-05,-0.00010025,0.00014575,0.000338,-0.00016425,0.0001675,2.43E-05,-0.00023625,-0.00052575,-5.33E-05,7.35E-05,-0.00040925
8.50E-05,-0.00027,-0.00030725,-0.0003515,-0.00011125,-0.00033525,-0.00023,-4.28E-05,-8.03E-05,0.000159,0.00035,-0.00016825,0.0001775,4.03E-05,-0.00022425,-0.00051475,-3.60E-05,8.28E-05,-0.00039725
0.000117,-0.00024875,-0.00027725,-0.00031325,-8.78E-05,-0.0003035,-0.000194,-4.63E-05,-4.48E-05,0.00019225,0.00038225,-0.00012,0.0002205,7.33E-05,-0.000194,-0.00048525,-9.75E-06,0.00011675,-0.00036825
0.00013625,-0.0002335,-0.0002565,-0.00030025,-7.10E-05,-0.00029275,-0.00020575,-1.48E-05,-4.50E-05,0.0002005,0.0003915,-0.00014625,0.0002245,7.20E-05,-0.000191,-0.00048,-1.50E-06,0.000116,-0.00036625
0.00011475,-0.000247,-0.000286,-0.0003025,-7.45E-05,-0.0003115,-0.0001985,-9.73E-05,-6.03E-05,0.0001795,0.00036975,-0.000122,0.00018125,4.58E-05,-0.00021575,-0.00050925,-3.40E-05,8.55E-05,-0.00039575
8.98E-05,-0.00026875,-0.00030675,-0.0003235,-9.63E-05,-0.00033425,-0.00024675,-7.58E-05,-8.43E-05,0.00015425,0.0003455,-0.00019725,0.00015275,1.55E-05,-0.00024275,-0.0005415,-6.58E-05,5.30E-05,-0.00042725
9.48E-05,-0.00026875,-0.00031825,-0.00032575,-0.00010275,-0.00033075,-0.0002145,-3.95E-05,-7.55E-05,0.00016575,0.00035725,-0.00017225,0.00017525,3.35E-05,-0.000231,-0.0005295,-6.00E-05,6.85E-05,-0.0004155
0.00012675,-0.000245,-0.00027625,-0.00029675,-8.40E-05,-0.00029825,-0.00019375,-7.00E-06,-4.10E-05,0.000196,0.00038625,-0.0001405,0.000203,6.53E-05,-0.00019925,-0.000499,-2.93E-05,9.88E-05,-0.00038375
0.0001335,-0.0002305,-0.00025175,-0.000295,-6.58E-05,-0.00028925,-0.000174,-1.58E-05,-3.45E-05,0.000208,0.000398,-0.00016025,0.000221,7.98E-05,-0.00018625,-0.00048875,-1.95E-05,0.0001095,-0.000374
0.0001105,-0.00025275,-0.00029175,-0.0003,-7.80E-05,-0.00031725,-0.000213,-2.90E-05,-5.98E-05,0.00017925,0.00036875,-0.00016925,0.00018475,5.20E-05,-0.000213,-0.000521,-5.15E-05,7.93E-05,-0.00040675
7.10E-05,-0.0002795,-0.00032375,-0.00034875,-0.0001045,-0.000346,-0.0002555,-6.53E-05,-8.95E-05,0.000153,0.000338,-0.000217,0.00015875,2.53E-05,-0.0002375,-0.00054575,-7.80E-05,5.33E-05,-0.00042775
0.00010225,-0.000275,-0.00030575,-0.00034175,-0.00010575,-0.00032225,-0.0002295,-8.53E-05,-7.25E-05,0.0001645,0.000352,-0.00014625,0.00020075,4.85E-05,-0.00022025,-0.000528,-6.40E-05,7.95E-05,-0.000407
0.00010525,-0.0002425,-0.0002705,-0.00031825,-8.53E-05,-0.000307,-0.00019825,-2.80E-05,-4.58E-05,0.00019475,0.000388,-0.000158,0.0002025,7.58E-05,-0.0001875,-0.00048375,-1.45E-05,0.00010975,-0.00036175
0.00013725,-0.00023125,-0.0002595,-0.0003025,-7.25E-05,-0.0003,-0.0001815,-3.65E-05,-4.55E-05,0.0001965,0.00038775,-0.00013875,0.0002185,8.03E-05,-0.000181,-0.0004795,-1.03E-05,0.00011775,-0.00035725
0.00011775,-0.00024625,-0.000288,-0.0003165,-7.63E-05,-0.00031475,-0.00020375,-8.23E-05,-5.65E-05,0.0001805,0.00038,-0.000134,0.00019225,5.85E-05,-0.00019825,-0.00049175,-2.43E-05,9.33E-05,-0.00037675
7.83E-05,-0.000284,-0.000318,-0.00034875,-0.00011025,-0.00033775,-0.0002295,-9.45E-05,-0.000106,0.00014,0.00032875,-0.0001615,0.00016125,1.80E-05,-0.00023875,-0.0005315,-6.78E-05,5.75E-05,-0.000416
9.10E-05,-0.00027875,-0.0003245,-0.00033275,-0.000111,-0.0003305,-0.00022825,-0.00010825,-8.95E-05,0.000154,0.00035375,-0.000165,0.00016625,2.78E-05,-0.00022725,-0.0005145,-4.25E-05,7.03E-05,-0.0003985
0.000122,-0.00024775,-0.0002835,-0.000314,-9.28E-05,-0.00030775,-0.00019925,-4.85E-05,-5.45E-05,0.00018275,0.00037925,-0.0001395,0.00022825,7.15E-05,-0.00019525,-0.00048525,-1.38E-05,0.000115,-0.000366
0.000124,-0.00023025,-0.00026425,-0.00029575,-7.23E-05,-0.000292,-0.00017275,0,-4.13E-05,0.00019625,0.00039525,-0.000135,0.00022775,7.75E-05,-0.00018275,-0.000472,4.75E-06,0.00011775,-0.0003535
0.0001045,-0.00025125,-0.0002995,-0.0003225,-8.73E-05,-0.000318,-0.00022375,-0.00011925,-7.60E-05,0.00016475,0.00035875,-0.000141,0.000169,4.18E-05,-0.0002165,-0.00050925,-3.75E-05,8.80E-05,-0.0003875
8.23E-05,-0.00027725,-0.00032825,-0.0003455,-0.00010425,-0.00033825,-0.00023875,-7.50E-05,-9.00E-05,0.00014325,0.00033825,-0.00018825,0.00016975,2.23E-05,-0.00023875,-0.00053175,-5.83E-05,6.08E-05,-0.00041475
8.03E-05,-0.0002825,-0.00031575,-0.000371,-0.0001245,-0.00033875,-0.000222,-4.23E-05,-0.0001075,0.00014,0.00033275,-0.00017325,0.00015475,2.18E-05,-0.00024,-0.00053375,-6.25E-05,7.18E-05,-0.0004095
0.00011375,-0.000242,-0.000277,-0.00031175,-9.03E-05,-0.0003085,-0.00018325,-1.70E-05,-5.20E-05,0.00018525,0.0003745,-0.00013925,0.00021,6.75E-05,-0.00019825,-0.000493,-2.68E-05,0.000111,-0.000371
0.00013525,-0.00023325,-0.00027025,-0.00029725,-7.43E-05,-0.0002945,-0.00017775,-2.10E-05,-3.78E-05,0.000197,0.0003835,-0.00012975,0.00022,7.55E-05,-0.00018925,-0.000483,-1.70E-05,0.00011975,-0.00036575
0.000104,-0.00024525,-0.00028325,-0.000311,-7.55E-05,-0.00030825,-0.00020875,-3.85E-05,-6.13E-05,0.00017875,0.000367,-0.00016,0.0001895,5.10E-05,-0.000208,-0.000505,-4.18E-05,9.35E-05,-0.000388
8.83E-05,-0.00027725,-0.000308,-0.00033525,-0.0001015,-0.00033925,-0.00024025,-8.60E-05,-8.15E-05,0.00015225,0.0003385,-0.000163,0.000166,2.65E-05,-0.000233,-0.000529,-7.15E-05,6.48E-05,-0.0004145
8.98E-05,-0.00026875,-0.0003015,-0.0003365,-0.00010725,-0.000333,-0.000224,-4.20E-05,-7.58E-05,0.00016475,0.000351,-0.000154,0.000183,4.50E-05,-0.0002185,-0.000511,-5.13E-05,8.23E-05,-0.00039875
0.00011825,-0.0002435,-0.00027,-0.00030125,-8.70E-05,-0.00031775,-0.00019825,-3.28E-05,-4.30E-05,0.0001965,0.000384,-0.000141,0.00020975,7.28E-05,-0.00018725,-0.00047675,-1.58E-05,0.00010825,-0.00036725
0.0001285,-0.0002295,-0.0002575,-0.0002915,-6.73E-05,-0.0002945,-0.0001895,-2.58E-05,-2.68E-05,0.00021175,0.00039125,-0.00016075,0.000225,9.00E-05,-0.000171,-0.0004665,-7.50E-06,0.00012175,-0.000355
0.00012025,-0.000259,-0.00030325,-0.0003005,-7.20E-05,-0.00028425,-0.00021275,-0.0001055,-4.48E-05,0.00019175,0.0003745,-0.000129,0.00020725,7.10E-05,-0.00019,-0.00048825,-2.28E-05,0.00010225,-0.000376
8.78E-05,-0.00027325,-0.000305,-0.0003305,-0.00010225,-0.00034825,-0.00023625,-7.73E-05,-7.10E-05,0.000162,0.00034375,-0.0002245,0.000181,4.98E-05,-0.00021575,-0.0005165,-5.63E-05,7.60E-05,-0.0003995
9.05E-05,-0.000275,-0.00030725,-0.000346,-0.0001145,-0.00034225,-0.000244,-6.63E-05,-7.18E-05,0.00016425,0.00034525,-0.00020325,0.0001815,5.50E-05,-0.00021025,-0.00051025,-5.08E-05,8.13E-05,-0.0003915
0.0001125,-0.000242,-0.00027,-0.00031025,-8.88E-05,-0.000309,-0.00020175,1.43E-05,-4.05E-05,0.00020275,0.000387,-0.000114,0.000222,9.25E-05,-0.000173,-0.00047425,-2.25E-05,0.00011975,-0.0003555
0.00013575,-0.00022575,-0.000258,-0.000299,-6.80E-05,-0.000292,-0.000183,-3.15E-05,-2.10E-05,0.00021825,0.000403,-0.000133,0.00023675,0.00010725,-0.000157,-0.00045675,-4.25E-06,0.00013425,-0.0003425
0.000114,-0.00024475,-0.00029125,-0.00030425,-7.70E-05,-0.00031225,-0.00021625,-4.15E-05,-4.08E-05,0.0001915,0.000378,-0.00018375,0.00020775,7.88E-05,-0.0001845,-0.000488,-3.70E-05,0.0001055,-0.0003725
7.05E-05,-0.0002765,-0.0003165,-0.00033575,-0.00011,-0.000337,-0.00025,-6.53E-05,-7.98E-05,0.00015475,0.00033575,-0.00020175,0.000178,4.08E-05,-0.00022,-0.00052375,-6.68E-05,7.05E-05,-0.0004065
7.28E-05,-0.0002785,-0.00029675,-0.000343,-0.000115,-0.00033675,-0.000232,-8.48E-05,-7.20E-05,0.00016275,0.0003465,-0.00020775,0.00018775,5.10E-05,-0.00021125,-0.00051125,-5.48E-05,8.58E-05,-0.0003895
0.0001295,-0.000253,-0.0002675,-0.000303,-9.15E-05,-0.0003185,-0.0001965,-2.38E-05,-2.83E-05,0.00019875,0.00037675,-0.00015575,0.000233,8.65E-05,-0.000176,-0.00047575,-1.10E-05,0.000119,-0.00035525
0.000136,-0.00023625,-0.00026825,-0.00030025,-7.60E-05,-0.00030525,-0.00018375,7.00E-06,-3.08E-05,0.000206,0.0003875,-0.00015075,0.00022625,9.28E-05,-0.0001685,-0.0004715,-1.55E-05,0.00013275,-0.0003455
0.0001185,-0.000254,-0.00027775,-0.000311,-8.08E-05,-0.00031075,-0.00020275,-3.90E-05,-5.13E-05,0.0001835,0.00036575,-0.000144,0.00020525,6.70E-05,-0.00019175,-0.00049525,-3.83E-05,0.00010125,-0.0003715
8.90E-05,-0.0002735,-0.000314,-0.0003255,-0.00010325,-0.00033175,-0.00023675,-7.13E-05,-6.70E-05,0.0001595,0.0003445,-0.000172,0.000164,4.08E-05,-0.0002155,-0.00051825,-5.98E-05,7.58E-05,-0.00039625
7.58E-05,-0.00027225,-0.000304,-0.0003325,-0.0001135,-0.0003535,-0.00022425,-6.93E-05,-6.98E-05,0.00016475,0.0003535,-0.000122,0.000171,4.70E-05,-0.0002105,-0.00050975,-5.35E-05,8.03E-05,-0.000389
0.00012525,-0.00023975,-0.0002775,-0.000303,-8.25E-05,-0.00029375,-0.00018875,-9.00E-06,-2.85E-05,0.0002065,0.0003955,-0.0001425,0.00021625,8.85E-05,-0.00016975,-0.00046975,-7.50E-06,0.000124,-0.000346
